CLT_ID,FEE_AMT,ATTORNEY_FEES,COURT_COSTS,AMOUNT_EARNED_US,AMOUNT_EARNED_CLT,TOTAL_AMOUNT_EARNED
,,,,,,
1003,94,,94,94,0,94
1003,150,75,,330,270,600
1003,150,37.5,,330,270,600
1003,89.58,89.58,,197.06,161.23,358.29
1003,15.71,15.71,,124.63,163.37,288
1003,36.92,36.92,,81.22,66.46,147.68
1003,196.16,196.16,,431.54,353.06,784.6
1007,40,,20,40,0,40
1007,124.91,,124.91,124.91,0,124.91
1007,29.04,29.04,,62.06,49.54,111.6
1007,160.05,46.05,114,197.45,56.09,253.54
1007,125.19,86.1,39.09,195.11,104.89,300
1007,45.33,45.33,,172.83,191.24,364.07
1007,85.36,35.36,50,85.36,0,85.36
1007,101.44,27.44,74,101.44,0,101.44
1007,111.54,37.54,74,142.03,45.73,187.76
1007,5.57,5.57,,39.25,50.51,89.76
1007,90.6,90.6,,169.45,118.27,287.72
1007,98.65,98.65,,178.77,120.17,298.94
1007,83.67,83.67,,151.62,101.92,253.54
1007,115.69,51.69,64,157.66,62.96,220.62
1007,59.71,59.71,,140.97,121.88,262.85
1007,208.71,94.71,114,262.93,81.33,344.26
1007,6.8,6.8,,41.63,52.25,93.88
1007,51.86,51.86,,93.97,63.17,157.14
1007,77.79,25.93,,128.24,75.65,203.89
1007,67.94,43.94,24,67.94,0,67.94
1007,187.95,23.95,164,207.4,29.17,236.57
1007,30.98,30.98,,56.14,37.74,93.88
1007,233.37,119.37,114,357.37,186,543.37
1007,202.77,152.77,50,226.88,36.16,263.04
1010,134.5,,134.5,134.5,0,134.5
1015,30,30,,30,90,120
1015,250,50,,250,0,250
1015,66.34,66.34,,66.34,294.54,360.88
1015,59.72,59.72,,59.72,238.88,298.6
1015,2.77,2.77,,2.77,0,2.77
1015,6.77,6.77,,16.25,17.61,33.86
1015,43.86,43.86,,43.86,0,43.86
1019,40,,10,40,0,40
1019,50,,50,50,0,50
1019,60,,60,60,0,60
1019,99,33,,179.4,120.6,300
1019,37,37,,67.05,45.07,112.12
1019,169.11,55.11,114,213.87,67.14,281.01
1019,5.65,2.15,3.5,7.39,2.61,10
1019,179.29,63.29,116,230.69,77.09,307.78
1019,16.5,3.3,,27.22,16.08,43.3
1019,97.3,33.3,64,137.3,60,197.3
1019,49.4,49.4,,49.4,0,49.4
1019,11.42,11.42,,38.34,40.38,78.72
1019,51.45,51.45,,134.69,124.86,259.55
1019,7.49,7.49,,24.49,25.51,50
1019,22.49,22.49,,53.49,46.51,100
1019,99,16.5,,179.4,120.6,300
1019,88.51,24.51,64,108.41,29.84,138.25
1019,45.63,45.63,,82.68,55.57,138.25
1019,49.65,49.65,,269.09,329.17,598.26
1019,77.69,77.69,,232.92,232.84,465.76
1019,123.74,59.74,64,172.24,72.76,245
1019,95.78,95.78,,173.56,116.66,290.22
1019,19.8,19.8,,35.88,24.12,60
1019,38.81,38.81,,135.96,145.73,281.69
1019,115.82,1.82,114,117.3,2.21,119.51
1019,21.82,17.82,4,37.09,22.91,60
1019,79.84,15.84,64,92.7,19.3,112
1019,21.85,21.85,,71.35,74.24,145.59
1019,55.87,55.87,,101.24,68.05,169.29
1019,25.88,11.88,14,35.53,14.47,50
1019,75.88,11.88,64,85.53,14.47,100
1019,113.88,63.88,50,195.23,122.03,317.26
1019,236.92,72.92,164,296.14,88.84,384.98
1019,37.95,37.95,,68.77,46.23,115
1019,263.13,199.13,64,502.33,358.8,861.13
1019,1144.2,267.4,114,2107.8,1445.4,3553.2
1019,236.4,186.4,50,478.48,363.12,841.6
1019,221.42,107.42,114,308.65,130.85,439.5
1019,180.55,116.55,64,320.55,210,530.55
1019,251.69,137.69,114,397.08,218.09,615.17
1019,293.87,293.87,,532.52,357.97,890.49
1019,339.88,275.88,64,563.93,336.07,900
1019,106.9,106.9,,216.32,164.14,380.46
1019,259.99,145.99,114,378.54,177.83,556.37
1020,64,,64,160,144.01,304.01
1020,40.85,0.85,,62.42,32.35,94.77
1020,33,33,,59.8,40.2,100
1020,41.13,41.13,,89.69,72.85,162.54
1020,43.13,43.13,,213.96,256.25,470.21
1020,172.15,56.15,116,217.75,68.39,286.14
1020,8.25,8.25,,14.95,10.05,25
1020,125.36,74.36,51,185.75,90.59,276.34
1020,48.48,48.48,,109.09,90.91,200
1020,16.5,16.5,,23.2,10.05,33.25
1020,142.55,77.55,65,205.53,94.47,300
1020,9.58,9.58,,17.35,11.66,29.01
1020,75.88,11.88,64,85.53,14.47,100
1020,217.92,93.92,116,290.99,109.61,400.6
1020,219.13,219.13,,397.08,266.93,664.01
1020,174.5,174.5,,316.22,212.57,528.79
1020,128.75,128.75,,233.31,156.84,390.15
1020,245.88,129.88,116,368.68,184.19,552.87
1025,88.91,26.41,62.5,110.36,32.17,142.53
1025,82.5,82.5,,149.5,100.5,250
1025,73.84,33.84,,101.32,41.21,142.53
1028,66,66,,119.6,80.4,200
1028,81.02,17.02,64,94.84,20.73,115.57
1028,185.05,69.05,116,185.05,0,185.05
1028,68.32,34.16,,123.8,83.24,207.04
1028,68.34,34.17,,123.82,83.22,207.04
1028,17.35,17.35,,51.82,51.7,103.52
1028,107.88,45.38,62.5,144.73,55.27,200
1028,140.88,78.38,62.5,204.53,95.47,300
1028,59.42,59.42,,107.67,72.37,180.04
1028,49.5,49.5,,89.7,60.3,150
1028,64.53,64.53,,116.93,78.6,195.53
1028,76.55,11.55,65,85.93,14.07,100
1028,137.56,86.56,51,207.86,105.44,313.3
1028,104.15,20.58,83.57,120.86,25.07,145.93
1028,26.63,26.63,,87.45,91.23,178.68
1028,77.71,77.71,,176.3,147.88,324.18
1028,33.84,33.84,,61.31,41.21,102.52
1028,2.96,2.96,,5.35,3.59,8.94
1028,284.16,220.16,64,534.3,375.21,909.51
1028,214.66,107.33,,381.29,249.95,631.24
1028,289.9,176.4,113.5,433.16,214.9,648.06
1028,159.53,159.53,,289.08,194.33,483.41
1042,69.37,69.37,,125.7,84.5,210.2
1042,78.44,78.44,,142.14,95.54,237.68
1042,204.59,87.59,117,275.71,106.69,382.4
1042,136.69,22.69,114,155.11,27.64,182.75
1042,21.73,21.73,,81.92,90.28,172.2
1042,89.98,89.98,,163.04,109.6,272.64
1042,356.17,292.17,64,707.13,526.44,1233.57
1046,139.5,,139.5,139.5,0,139.5
1046,309.64,69.14,240.5,365.78,84.22,450
1046,373.86,310.36,63.5,746.66,559.2,1305.86
1048,83.11,19.11,64,109.87,40.13,150
1048,25,12.5,,55,45,100
1048,18.75,18.75,,41.25,33.75,75
1048,181.82,15.82,166,181.82,0,181.82
1048,102.15,102.15,,160.5,87.52,248.02
1063,75,,75,75,0,75
1063,11.96,,11.96,37.18,37.82,75
1066,76.55,11.55,65,87.1,12.9,100
108,25,,25,25,0,25
108,50,,50,50,0,50
108,23,9,14,33.8,16.2,50
108,48.06,48.06,,105.73,86.5,192.23
108,100,12.5,,220,180,400
108,163.61,48.61,115,221.94,87.5,309.44
108,207.86,143.86,64,380.66,259.2,639.86
1084,45.18,45.18,,188.81,215.44,404.25
1084,419.56,95.78,114,584.86,223.64,808.5
1084,266.82,133.41,,483.5,325,808.5
1084,340.95,176.95,164,470.5,194.32,664.82
11001,125.24,,95.24,326.44,301.8,628.24
11001,15.27,,15.27,15.27,0,15.27
11001,91.45,,91.45,275.06,275.42,550.48
11001,17.5,,17.5,17.5,0,17.5
11001,24.97,,24.97,32.27,10.96,43.23
11001,226.31,,226.31,739.24,769.4,1508.64
11001,181.54,,181.54,430.68,373.7,804.38
11001,20.07,20.07,,44.15,36.11,80.26
11001,53.25,53.25,,117.15,95.85,213
11001,9.4,9.4,,20.68,16.92,37.6
11001,9.45,9.45,,20.79,17,37.79
11001,8.46,8.46,,18.61,15.22,33.83
11001,12.5,12.5,,27.5,22.5,50
11001,53.5,53.5,,117.7,96.29,213.99
11001,18.63,18.63,,40.99,33.53,74.52
11001,28.63,28.63,,62.99,51.54,114.53
11001,51.78,51.78,,113.92,93.21,207.13
11001,2.92,2.92,,6.42,5.26,11.68
11001,9.93,9.93,,21.85,17.88,39.73
11001,740.54,484.04,256.5,1321.38,871.27,2192.65
11001,175.33,145.33,30,299.15,185.73,484.88
11001,576.89,310.58,266.31,949.59,559.05,1508.64
140,2,2,,5.2,4.8,10
140,36.3,3.3,,63.1,40.2,103.3
147,383,239,144,530.69,221.53,752.22
1500,10,,10,10,0,10
1500,25,,25,25,0,25
1500,30,,30,58,42,100
1500,35,,35,35,0,35
1500,40,,40,40,0,40
1500,60,,60,60,0,60
1500,70,,70,92,33,125
1500,200,,100,200,0,200
1500,51.09,,51.09,51.09,0,51.09
1500,24.27,,24.27,24.27,0,24.27
1500,96.61,,96.61,96.61,0,96.61
1500,91.62,,91.62,91.62,0,91.62
1500,125,,125,125,0,125
1500,90.69,0.96,89.73,91.47,1.16,92.63
1500,114.96,0.96,114,114.96,0,114.96
1500,198,33,,358.8,241.2,600
1500,66,66,,119.6,80.4,200
1500,75,75,,165,135,300
1500,120.1,6.1,114,125.05,7.43,132.48
1500,23.1,23.1,,41.86,28.14,70
1500,8.12,8.12,,69.82,92.56,162.38
1500,67.67,5.17,62.5,71.87,6.31,78.18
1500,61.18,61.18,,61.18,0,61.18
1500,122.38,61.19,,172.06,74.53,246.59
1500,118.8,13.2,,183.12,96.48,279.6
1500,30.2,30.2,,54.73,36.79,91.52
1500,31.24,31.24,,56.61,38.05,94.66
1500,31.25,31.25,,68.75,56.25,125
1500,31.27,31.27,,35.19,5.87,41.06
1500,29.28,5.28,24,33.57,6.43,40
1500,118.78,53.28,65.5,162.06,64.92,226.98
1500,35.33,35.33,,64.01,43.03,107.04
